country_iso3,year_month,gdelt_conflict_event_count,gdelt_protest_event_count,gdelt_goldstein_mean
AGO,1995-10,23,0,-9.82608695652174
AGO,1995-11,57,0,-9.771929824561402
AGO,1995-12,132,5,-9.832116788321171
AGO,1996-01,133,0,-9.913533834586469
AGO,1996-02,34,2,-9.79166666666667
AGO,1996-03,15,0,-9.966666666666667
AGO,1996-04,39,1,-9.649999999999999
AGO,1996-05,35,1,-9.70833333333333
AGO,1996-06,22,2,-9.479166666666668
AGO,1996-07,29,0,-10.0
AGO,1996-08,11,0,-9.727272727272727
AGO,1996-09,39,0,-9.92307692307692
AGO,1996-10,35,2,-9.837837837837833
AGO,1996-11,52,1,-9.63207547169811
AGO,1996-12,82,3,-9.758823529411766
AGO,1997-01,64,1,-9.876923076923074
AGO,1997-02,71,3,-9.783783783783782
AGO,1997-03,101,5,-9.702830188679245
AGO,1997-04,89,2,-9.774725274725276
AGO,1997-05,93,4,-9.762886597938142
AGO,1997-06,101,1,-9.848039215686276
AGO,1997-07,138,0,-9.815217391304346
AGO,1997-08,92,4,-9.802083333333334
AGO,1997-09,28,2,-9.649999999999999
AGO,1997-10,178,8,-9.709677419354838
AGO,1997-11,72,5,-9.59090909090909
AGO,1997-12,74,2,-9.736842105263163
AGO,1998-01,85,0,-9.811764705882355
AGO,1998-02,104,9,-9.668141592920355
AGO,1998-03,147,3,-9.733333333333333
AGO,1998-04,99,1,-9.854999999999999
AGO,1998-05,144,2,-9.75342465753424
AGO,1998-06,95,1,-9.692708333333332
AGO,1998-07,315,3,-9.765723270440258
AGO,1998-08,458,18,-9.71533613445378
AGO,1998-09,470,7,-9.827044025157237
AGO,1998-10,309,3,-9.839743589743593
AGO,1998-11,334,3,-9.810089020771507
AGO,1998-12,679,9,-9.875726744186046
AGO,1999-01,608,10,-9.878640776699037
AGO,1999-02,296,0,-9.832770270270268
AGO,1999-03,338,6,-9.741279069767435
AGO,1999-04,363,25,-9.582474226804123
AGO,1999-05,208,3,-9.78909952606635
AGO,1999-06,159,0,-9.861635220125784
AGO,1999-07,410,8,-9.763157894736842
AGO,1999-08,377,12,-9.713367609254501
AGO,1999-09,304,8,-9.798076923076918
AGO,1999-10,166,8,-9.649425287356332
AGO,1999-11,176,5,-9.701657458563533
AGO,1999-12,336,7,-9.797376093294465
AGO,2000-01,405,2,-9.80589680589681
AGO,2000-02,312,15,-9.718654434250766
AGO,2000-03,195,19,-9.535046728971961
AGO,2000-04,122,6,-9.683593749999998
AGO,2000-05,206,6,-9.745283018867928
AGO,2000-06,278,4,-9.757092198581564
AGO,2000-07,150,8,-9.553797468354428
AGO,2000-08,244,10,-9.734251968503937
AGO,2000-09,301,14,-9.67936507936508
AGO,2000-10,268,6,-9.686131386861314
AGO,2000-11,298,4,-9.811258278145695
AGO,2000-12,206,3,-9.81818181818182
AGO,2001-01,343,15,-9.752793296089385
AGO,2001-02,219,9,-9.703947368421053
AGO,2001-03,258,14,-9.676470588235299
AGO,2001-04,218,17,-9.680851063829786
AGO,2001-05,440,11,-9.635254988913523
AGO,2001-06,407,10,-9.735011990407672
AGO,2001-07,211,32,-9.442386831275725
AGO,2001-08,351,9,-9.781944444444449
AGO,2001-09,203,4,-9.814009661835744
AGO,2001-10,195,0,-9.800000000000002
AGO,2001-11,241,17,-9.58333333333333
AGO,2001-12,137,3,-9.696428571428571
AGO,2002-01,143,3,-9.760273972602738
AGO,2002-02,558,4,-9.915480427046266
AGO,2002-03,218,5,-9.836322869955158
AGO,2002-04,105,4,-9.68348623853211
AGO,2002-05,38,3,-9.524390243902436
AGO,2002-06,30,5,-9.514285714285716
AGO,2002-07,117,7,-9.733870967741934
AGO,2002-08,83,3,-9.69767441860465
AGO,2002-09,68,0,-9.764705882352942
AGO,2002-10,97,12,-9.495412844036698
AGO,2002-11,59,8,-9.440298507462686
AGO,2002-12,57,4,-9.55737704918033
AGO,2003-01,66,11,-9.324675324675326
AGO,2003-02,38,4,-9.642857142857144
AGO,2003-03,43,1,-9.897727272727272
AGO,2003-04,28,3,-9.483870967741936
AGO,2003-05,29,5,-9.382352941176471
AGO,2003-06,98,22,-9.29583333333333
AGO,2003-07,35,15,-8.860000000000001
AGO,2003-08,60,5,-9.584615384615384
AGO,2003-09,50,5,-9.627272727272727
AGO,2003-10,39,9,-9.270833333333337
AGO,2003-11,45,5,-9.430000000000001
AGO,2003-12,25,2,-9.648148148148149
AGO,2004-01,48,9,-9.403508771929824
AGO,2004-02,36,19,-8.727272727272728
AGO,2004-03,74,35,-8.738532110091745
AGO,2004-04,37,9,-9.25
AGO,2004-05,38,7,-9.400000000000002
AGO,2004-06,24,7,-9.048387096774194
AGO,2004-07,54,1,-9.899999999999999
AGO,2004-08,21,3,-9.416666666666666
AGO,2004-09,26,4,-9.433333333333334
AGO,2004-10,27,0,-9.796296296296296
AGO,2004-11,13,7,-8.7
AGO,2004-12,28,1,-9.603448275862068
AGO,2005-01,8,5,-8.538461538461537
AGO,2005-02,38,4,-9.523809523809524
AGO,2005-03,46,5,-9.686274509803923
AGO,2005-04,90,1,-9.9010989010989
AGO,2005-05,19,2,-9.642857142857146
AGO,2005-06,9,0,-9.666666666666666
AGO,2005-07,16,1,-9.470588235294118
AGO,2005-08,12,7,-8.657894736842104
AGO,2005-09,18,2,-9.650000000000002
AGO,2005-10,8,1,-9.611111111111112
AGO,2005-11,9,2,-9.318181818181818
AGO,2005-12,24,1,-9.660000000000002
AGO,2006-01,12,2,-9.5
AGO,2006-02,17,1,-9.805555555555557
AGO,2006-03,20,7,-9.0
AGO,2006-04,21,0,-9.738095238095239
AGO,2006-05,18,3,-9.5
AGO,2006-06,8,4,-8.708333333333334
AGO,2006-07,16,0,-9.8125
AGO,2006-08,33,1,-9.867647058823527
AGO,2006-09,40,0,-9.875000000000002
AGO,2006-10,24,0,-9.958333333333334
AGO,2006-11,44,2,-9.815217391304348
AGO,2006-12,28,4,-9.437499999999996
AGO,2007-01,11,0,-9.818181818181818
AGO,2007-02,19,4,-9.282608695652174
AGO,2007-03,25,0,-9.8
AGO,2007-04,21,0,-9.80952380952381
AGO,2007-05,21,9,-8.833333333333334
AGO,2007-06,46,3,-9.622448979591837
AGO,2007-07,34,2,-9.583333333333336
AGO,2007-08,22,2,-9.604166666666668
AGO,2007-09,39,1,-9.8375
AGO,2007-10,57,2,-9.550847457627118
AGO,2007-11,37,1,-9.723684210526319
AGO,2007-12,111,6,-9.547008547008547
AGO,2008-01,36,3,-9.705128205128208
AGO,2008-02,48,0,-9.979166666666668
AGO,2008-03,111,8,-9.705882352941183
AGO,2008-04,26,4,-9.333333333333334
AGO,2008-05,25,3,-9.57142857142857
AGO,2008-06,46,2,-9.729166666666663
AGO,2008-07,42,3,-9.68888888888889
AGO,2008-08,18,3,-9.309523809523808
AGO,2008-09,65,6,-9.62676056338028
AGO,2008-10,44,2,-9.771739130434785
AGO,2008-11,213,15,-9.723684210526317
AGO,2008-12,48,3,-9.5
AGO,2009-01,53,3,-9.580357142857144
AGO,2009-02,64,4,-9.588235294117647
AGO,2009-03,131,16,-9.534013605442176
AGO,2009-04,78,4,-9.567073170731708
AGO,2009-05,55,2,-9.728070175438598
AGO,2009-06,66,5,-9.464788732394364
AGO,2009-07,79,16,-9.205263157894741
AGO,2009-08,121,9,-9.353846153846158
AGO,2009-09,49,4,-9.56603773584906
AGO,2009-10,66,8,-9.452702702702705
AGO,2009-11,55,4,-9.627118644067796
AGO,2009-12,33,2,-9.600000000000001
AGO,2010-01,132,16,-9.425675675675677
AGO,2010-02,36,4,-9.5875
AGO,2010-03,23,4,-9.462962962962962
AGO,2010-04,40,2,-9.702380952380953
AGO,2010-05,25,1,-9.634615384615385
AGO,2010-06,16,0,-9.875
AGO,2010-07,22,0,-9.93181818181818
AGO,2010-08,64,12,-9.407894736842106
AGO,2010-09,81,4,-9.582352941176474
AGO,2010-10,95,16,-9.22072072072072
AGO,2010-11,125,6,-9.572519083969466
AGO,2010-12,57,10,-9.365671641791046
AGO,2011-01,30,13,-8.77906976744186
AGO,2011-02,69,7,-9.467105263157897
AGO,2011-03,66,83,-7.93959731543624
AGO,2011-04,123,29,-9.259868421052637
AGO,2011-05,82,6,-9.579545454545453
AGO,2011-06,66,3,-9.818840579710145
AGO,2011-07,118,4,-9.672131147540982
AGO,2011-08,53,1,-9.75925925925926
AGO,2011-09,131,66,-8.761421319796954
AGO,2011-10,135,22,-9.356687898089167
AGO,2011-11,91,1,-9.798913043478262
AGO,2011-12,66,18,-9.035714285714285
AGO,2012-01,53,10,-9.349206349206352
AGO,2012-02,42,10,-9.153846153846152
AGO,2012-03,148,45,-9.04145077720207
AGO,2012-04,93,26,-9.138655462184877
AGO,2012-05,165,24,-9.309523809523807
AGO,2012-06,81,28,-8.981651376146786
AGO,2012-07,83,37,-8.854166666666673
AGO,2012-08,125,31,-9.185897435897434
AGO,2012-09,86,12,-9.403061224489798
AGO,2012-10,62,15,-9.142857142857142
AGO,2012-11,49,6,-9.536363636363637
AGO,2012-12,73,4,-9.623376623376625
AGO,2013-01,53,1,-9.777777777777779
AGO,2013-02,80,8,-9.698863636363635
AGO,2013-03,61,12,-9.369863013698625
AGO,2013-04,18,2,-9.6
AGO,2013-05,15,0,-9.700000000000001
AGO,2013-06,43,7,-9.370000000000001
AGO,2013-07,120,5,-9.732
AGO,2013-08,104,8,-9.593749999999996
AGO,2013-09,80,72,-8.23026315789474
AGO,2013-10,242,12,-9.618110236220469
AGO,2013-11,194,88,-8.705673758865256
AGO,2013-12,107,3,-9.750000000000002
AGO,2014-01,87,10,-9.525773195876289
AGO,2014-02,81,11,-9.407608695652176
AGO,2014-03,95,13,-9.518518518518515
AGO,2014-04,81,5,-9.6046511627907
AGO,2014-05,123,38,-9.105590062111807
AGO,2014-06,58,8,-9.424242424242424
AGO,2014-07,65,6,-9.598591549295774
AGO,2014-08,67,16,-9.198795180722895
AGO,2014-09,89,6,-9.647368421052633
AGO,2014-10,78,20,-9.16836734693878
AGO,2014-11,133,23,-9.358974358974361
AGO,2014-12,75,24,-8.904040404040407
AGO,2015-01,76,2,-9.698717948717949
AGO,2015-02,86,16,-9.333333333333332
AGO,2015-03,151,32,-9.245901639344265
AGO,2015-04,370,22,-9.711734693877554
AGO,2015-05,263,29,-9.513698630136986
AGO,2015-06,261,23,-9.554577464788728
AGO,2015-07,195,43,-9.226890756302522
AGO,2015-08,112,34,-9.027397260273968
AGO,2015-09,154,27,-9.356353591160218
AGO,2015-10,127,86,-8.500000000000005
AGO,2015-11,163,95,-8.505813953488376
AGO,2015-12,142,56,-8.825757575757573
AGO,2016-01,193,11,-9.54166666666667
AGO,2016-02,453,30,-9.706004140786751
AGO,2016-03,203,60,-9.1425855513308
AGO,2016-04,252,41,-9.34641638225257
AGO,2016-05,251,10,-9.735632183908047
AGO,2016-06,220,27,-9.447368421052632
AGO,2016-07,178,15,-9.60103626943005
AGO,2016-08,211,37,-9.37298387096774
AGO,2016-09,132,15,-9.554421768707485
AGO,2016-10,153,13,-9.56024096385542
AGO,2016-11,200,23,-9.508968609865473
AGO,2016-12,209,22,-9.474025974025976
AGO,2017-01,141,19,-9.365625000000001
AGO,2017-02,136,33,-9.207100591715978
AGO,2017-03,146,37,-9.101092896174865
AGO,2017-04,141,34,-9.248571428571429
AGO,2017-05,248,34,-9.439716312056738
AGO,2017-06,291,18,-9.684466019417478
AGO,2017-07,112,20,-9.314393939393941
AGO,2017-08,253,28,-9.53202846975089
AGO,2017-09,381,28,-9.641809290953544
AGO,2017-10,158,6,-9.76219512195122
AGO,2017-11,128,19,-9.302721088435375
AGO,2017-12,166,12,-9.620786516853933
AGO,2018-01,133,24,-9.328025477707007
AGO,2018-02,135,26,-9.304347826086955
AGO,2018-03,142,19,-9.43478260869565
AGO,2018-04,130,23,-9.395424836601306
AGO,2018-05,242,22,-9.625
AGO,2018-06,125,20,-9.410344827586206
AGO,2018-07,107,3,-9.772727272727273
AGO,2018-08,104,16,-9.491666666666667
AGO,2018-09,108,9,-9.576923076923077
AGO,2018-10,254,13,-9.694756554307116
AGO,2018-11,107,13,-9.491666666666667
AGO,2018-12,123,13,-9.415441176470589
AGO,2019-01,119,12,-9.408396946564887
AGO,2019-02,89,12,-9.495049504950497
AGO,2019-03,100,22,-9.213114754098362
AGO,2019-04,115,7,-9.688524590163935
AGO,2019-05,182,8,-9.815789473684214
AGO,2019-06,149,0,-9.865771812080537
AGO,2019-07,81,3,-9.648809523809524
AGO,2019-08,115,3,-9.648305084745763
AGO,2019-09,191,16,-9.567632850241544
AGO,2019-10,101,4,-9.742857142857142
AGO,2019-11,48,9,-9.464912280701753
AGO,2019-12,61,13,-9.22972972972973
AGO,2020-01,129,27,-9.326923076923078
AGO,2020-02,90,13,-9.38349514563107
AGO,2020-03,127,16,-9.513986013986013
AGO,2020-04,106,9,-9.608695652173914
AGO,2020-05,75,15,-9.38888888888889
AGO,2020-06,97,10,-9.565420560747663
AGO,2020-07,66,2,-9.713235294117649
AGO,2020-08,63,20,-9.072289156626507
AGO,2020-09,108,27,-9.2
AGO,2020-10,105,39,-8.895833333333332
AGO,2020-11,68,29,-8.922680412371136
AGO,2020-12,55,10,-9.353846153846154
AGO,2021-01,80,6,-9.61627906976744
AGO,2021-02,114,24,-9.242753623188406
AGO,2021-03,72,7,-9.417721518987342
AGO,2021-04,55,8,-9.333333333333332
AGO,2021-05,57,15,-9.17361111111111
AGO,2021-06,81,21,-9.210784313725492
AGO,2021-07,56,5,-9.631147540983607
AGO,2021-08,46,0,-9.891304347826086
AGO,2021-09,77,3,-9.756250000000001
AGO,2021-10,35,4,-9.307692307692305
AGO,2021-11,51,5,-9.500000000000002
AGO,2021-12,48,7,-9.30909090909091
AGO,2022-01,60,4,-9.484375
AGO,2022-02,78,23,-9.123762376237623
AGO,2022-03,47,12,-9.059322033898306
AGO,2022-04,61,19,-9.018749999999999
AGO,2022-05,27,5,-9.265625000000002
AGO,2022-06,30,7,-9.18918918918919
AGO,2022-07,72,11,-9.590361445783135
AGO,2022-08,115,37,-9.019736842105262
AGO,2022-09,26,21,-8.414893617021276
AGO,2022-10,47,6,-9.377358490566039
AGO,2022-11,114,5,-9.802521008403362
AGO,2022-12,68,3,-9.640845070422534
AGO,2023-01,50,6,-9.517857142857144
AGO,2023-02,51,7,-9.517241379310343
AGO,2023-03,115,6,-9.698347107438016
AGO,2023-04,106,9,-9.43913043478261
AGO,2023-05,53,17,-8.928571428571429
AGO,2023-06,70,32,-8.808823529411766
AGO,2023-07,60,14,-9.128378378378379
AGO,2023-08,54,12,-9.128787878787875
AGO,2023-09,49,5,-9.620370370370372
AGO,2023-10,75,9,-9.476190476190476
AGO,2023-11,63,8,-9.415492957746478
AGO,2023-12,65,11,-9.434210526315788
AGO,2024-01,215,9,-9.808035714285715
AGO,2024-02,89,12,-9.524752475247524
AGO,2024-03,53,3,-9.651785714285717
AGO,2024-04,43,6,-9.448979591836734
AGO,2024-05,44,4,-9.572916666666666
AGO,2024-06,52,9,-9.385245901639344
AGO,2024-07,75,2,-9.714285714285717
AGO,2024-08,70,24,-8.914893617021278
AGO,2024-09,38,11,-9.173469387755102
AGO,2024-10,91,5,-9.697916666666666
AGO,2024-11,152,6,-9.819620253164558
AGO,2024-12,84,9,-9.559139784946236
AGO,2025-01,88,3,-9.604395604395604
AGO,2025-02,139,4,-9.786713286713287
AGO,2025-03,68,13,-9.222222222222221
AGO,2025-04,38,5,-9.500000000000002
AGO,2025-05,73,4,-9.779220779220779
AGO,2025-06,13,3,-9.15625
AGO,2025-07,102,73,-8.482857142857142
AGO,2025-08,60,19,-9.08860759493671
AGO,2025-09,37,30,-8.276119402985074
AGO,2025-10,41,8,-9.255102040816327
AGO,2025-11,77,1,-9.67948717948718
AGO,2025-12,32,3,-9.657142857142855
ALB,1985-01,2,0,-10.0
ALB,1985-02,0,0,
ALB,1985-03,2,1,-8.833333333333334
ALB,1985-04,16,1,-9.61764705882353
ALB,1985-05,15,1,-9.718750000000002
ALB,1985-06,0,1,-6.5
ALB,1985-07,0,0,
ALB,1985-08,2,3,-8.3
ALB,1985-09,1,0,-10.0
ALB,1985-10,4,0,-10.0
ALB,1985-11,3,1,-9.125
ALB,1985-12,0,0,
ALB,1986-01,1,0,-10.0
ALB,1986-02,0,2,-6.5
ALB,1986-03,3,0,-10.0
ALB,1986-04,6,1,-9.285714285714285
ALB,1986-05,0,5,-6.5
ALB,1986-06,0,0,
ALB,1986-07,0,0,
ALB,1986-08,0,0,
ALB,1986-09,1,0,-10.0
ALB,1986-10,5,3,-8.687499999999998
ALB,1986-11,3,0,-9.0
ALB,1986-12,1,1,-8.25
ALB,1987-01,2,2,-7.875
ALB,1987-02,0,0,
ALB,1987-03,2,2,-8.25
ALB,1987-04,6,0,-9.916666666666668
ALB,1987-05,2,1,-8.833333333333334
ALB,1987-06,1,2,-7.5
ALB,1987-07,10,1,-9.681818181818183
ALB,1987-08,1,3,-7.25
ALB,1987-09,12,4,-9.09375
ALB,1987-10,8,3,-8.863636363636363
ALB,1987-11,2,5,-7.5
ALB,1987-12,2,3,-7.9
ALB,1988-01,2,1,-8.666666666666666
ALB,1988-02,4,3,-8.5
ALB,1988-03,0,0,
ALB,1988-04,0,1,-6.5
ALB,1988-05,0,0,
ALB,1988-06,2,1,-8.833333333333334
ALB,1988-07,0,0,
ALB,1988-08,9,5,-8.82142857142857
ALB,1988-09,22,16,-8.381578947368425
ALB,1988-10,2,6,-7.375
ALB,1988-11,0,4,-6.5
ALB,1988-12,0,5,-6.5
ALB,1989-01,4,8,-7.583333333333333
ALB,1989-02,3,35,-6.750000000000001
ALB,1989-03,60,44,-8.509615384615385
ALB,1989-04,12,10,-8.227272727272727
ALB,1989-05,14,10,-8.479166666666666
ALB,1989-06,10,3,-9.192307692307692
ALB,1989-07,2,3,-8.1
ALB,1989-08,5,11,-7.5625
ALB,1989-09,1,3,-7.375
ALB,1989-10,4,2,-9.0
ALB,1989-11,28,6,-9.338235294117647
ALB,1989-12,8,8,-8.21875
ALB,1990-01,56,37,-8.532258064516128
ALB,1990-02,49,24,-8.780821917808222
ALB,1990-03,28,9,-9.0
ALB,1990-04,15,6,-8.761904761904763
ALB,1990-05,3,0,-9.5
ALB,1990-06,5,0,-9.9
ALB,1990-07,70,17,-9.201149425287355
ALB,1990-08,9,5,-8.35714285714286
ALB,1990-09,46,10,-9.294642857142858
ALB,1990-10,15,3,-9.527777777777779
ALB,1990-11,11,0,-9.81818181818182
ALB,1990-12,77,71,-8.26013513513514
ALB,1991-01,26,35,-7.893442622950821
ALB,1991-02,120,52,-8.904069767441856
ALB,1991-03,82,22,-9.062500000000002
ALB,1991-04,98,28,-9.107142857142861
ALB,1991-05,41,46,-8.132183908045977
ALB,1991-06,56,40,-8.411458333333332
ALB,1991-07,21,1,-9.75
ALB,1991-08,50,10,-9.299999999999999
ALB,1991-09,24,22,-8.260869565217392
ALB,1991-10,13,14,-8.222222222222223
ALB,1991-11,25,7,-9.062499999999998
ALB,1991-12,36,19,-8.763636363636364
ALB,1992-01,28,10,-9.23684210526316
ALB,1992-02,8,12,-8.35
ALB,1992-03,11,12,-8.152173913043478
ALB,1992-04,12,8,-8.549999999999999
ALB,1992-05,5,8,-7.8076923076923075
ALB,1992-06,9,1,-9.55
ALB,1992-07,6,4,-8.6
ALB,1992-08,19,6,-9.12
ALB,1992-09,4,6,-8.049999999999999
ALB,1992-10,11,13,-7.958333333333333
ALB,1992-11,44,24,-8.713235294117645
ALB,1992-12,29,28,-8.26315789473684
ALB,1993-01,6,3,-8.833333333333332
ALB,1993-02,38,8,-9.293478260869568
ALB,1993-03,13,9,-8.477272727272727
ALB,1993-04,42,11,-9.216981132075473
ALB,1993-05,45,19,-8.867187500000004
ALB,1993-06,27,14,-8.768292682926832
ALB,1993-07,16,9,-8.66
ALB,1993-08,33,13,-8.891304347826082
ALB,1993-09,5,3,-8.624999999999998
ALB,1993-10,9,7,-8.40625
ALB,1993-11,13,5,-9.027777777777779
ALB,1993-12,13,4,-9.088235294117645
ALB,1994-01,52,7,-9.516949152542372
ALB,1994-02,8,0,-10.0
ALB,1994-03,15,21,-8.027777777777775
ALB,1994-04,30,8,-9.157894736842103
ALB,1994-05,29,4,-9.424242424242424
ALB,1994-06,19,3,-9.545454545454545
ALB,1994-07,50,7,-9.535087719298248
ALB,1994-08,41,20,-8.688524590163935
ALB,1994-09,46,8,-9.462962962962964
ALB,1994-10,10,4,-8.964285714285714
ALB,1994-11,28,5,-9.303030303030303
ALB,1994-12,30,5,-9.442857142857145
ALB,1995-01,25,1,-9.769230769230768
ALB,1995-02,80,29,-9.013761467889907
ALB,1995-03,34,2,-9.76388888888889
ALB,1995-04,31,6,-9.324324324324325
ALB,1995-05,18,9,-8.814814814814813
ALB,1995-06,35,2,-9.716216216216218
ALB,1995-07,20,1,-9.309523809523812
ALB,1995-08,43,8,-9.343137254901961
ALB,1995-09,4,9,-7.346153846153846
ALB,1995-10,9,5,-8.75
ALB,1995-11,23,8,-8.967741935483868
ALB,1995-12,11,1,-9.458333333333332
ALB,1996-01,17,3,-9.25
ALB,1996-02,41,3,-9.647727272727273
ALB,1996-03,24,8,-8.953125
ALB,1996-04,32,8,-9.212499999999999
ALB,1996-05,67,37,-8.721153846153847
ALB,1996-06,40,19,-8.76271186440678
ALB,1996-07,43,30,-8.541095890410963
ALB,1996-08,48,28,-8.657894736842104
ALB,1996-09,48,14,-9.129032258064518
ALB,1996-10,61,47,-8.305555555555552
ALB,1996-11,56,16,-8.965277777777777
ALB,1996-12,27,38,-7.823076923076925
ALB,1997-01,241,173,-8.318840579710153
ALB,1997-02,317,267,-8.272260273972599
ALB,1997-03,1208,360,-9.176658163265316
ALB,1997-04,327,127,-9.025330396475773
ALB,1997-05,342,63,-9.407407407407401
ALB,1997-06,573,88,-9.44024205748866
ALB,1997-07,381,88,-9.307036247334752
ALB,1997-08,311,93,-9.211633663366333
ALB,1997-09,243,125,-8.813858695652172
ALB,1997-10,165,149,-8.262738853503192
ALB,1997-11,130,25,-9.358064516129039
ALB,1997-12,179,65,-8.952868852459023
ALB,1998-01,318,63,-9.307086614173233
ALB,1998-02,285,96,-9.090551181102356
ALB,1998-03,1157,363,-9.071381578947374
ALB,1998-04,749,114,-9.444380069524913
ALB,1998-05,1010,64,-9.71927374301675
ALB,1998-06,1366,93,-9.682316655243314
ALB,1998-07,1154,59,-9.706100577081616
ALB,1998-08,1250,74,-9.677492447129914
ALB,1998-09,1341,157,-9.55607476635514
ALB,1998-10,915,83,-9.631262525050099
ALB,1998-11,558,72,-9.43730158730159
ALB,1998-12,815,107,-9.511930585683293
ALB,1999-01,1074,80,-9.626949740034659
ALB,1999-02,633,41,-9.658011869436201
ALB,1999-03,1875,148,-9.65694513099358
ALB,1999-04,2507,106,-9.722349789513974
ALB,1999-05,1657,95,-9.671518264840183
ALB,1999-06,1294,92,-9.64466089466089
ALB,1999-07,646,152,-9.21992481203008
ALB,1999-08,649,127,-9.333762886597937
ALB,1999-09,620,109,-9.344993141289441
ALB,1999-10,369,86,-9.216483516483514
ALB,1999-11,470,80,-9.364545454545457
ALB,1999-12,349,39,-9.488402061855673
ALB,2000-01,291,42,-9.391891891891897
ALB,2000-02,731,63,-9.642317380352646
ALB,2000-03,608,49,-9.608828006088283
ALB,2000-04,344,68,-9.266990291262134
ALB,2000-05,275,49,-9.362654320987659
ALB,2000-06,317,53,-9.378378378378374
ALB,2000-07,403,36,-9.599088838268793
ALB,2000-08,278,53,-9.311178247734137
ALB,2000-09,196,57,-9.15612648221343
ALB,2000-10,118,48,-8.897590361445777
ALB,2000-11,517,51,-9.556338028169005
ALB,2000-12,375,49,-9.50943396226415
ALB,2001-01,519,30,-9.705828779599274
ALB,2001-02,643,33,-9.741124260355035
ALB,2001-03,1841,76,-9.763432446531043
ALB,2001-04,469,21,-9.727551020408164
ALB,2001-05,1124,26,-9.817391304347828
ALB,2001-06,755,36,-9.723767383059423
ALB,2001-07,717,31,-9.745320855614978
ALB,2001-08,860,44,-9.70796460176991
ALB,2001-09,351,22,-9.65549597855228
ALB,2001-10,259,14,-9.673992673992679
ALB,2001-11,311,14,-9.706153846153848
ALB,2001-12,202,8,-9.809523809523808
ALB,2002-01,211,32,-9.401234567901234
ALB,2002-02,193,27,-9.415909090909091
ALB,2002-03,112,10,-9.618852459016392
ALB,2002-04,102,7,-9.69724770642202
ALB,2002-05,108,12,-9.616666666666667
ALB,2002-06,69,5,-9.439189189189193
ALB,2002-07,120,25,-9.26551724137931
ALB,2002-08,237,48,-9.231578947368417
ALB,2002-09,173,13,-9.653225806451612
ALB,2002-10,108,14,-9.516393442622949
ALB,2002-11,61,11,-9.40277777777778
ALB,2002-12,86,16,-9.372549019607844
ALB,2003-01,122,8,-9.738461538461538
ALB,2003-02,134,28,-9.22530864197531
ALB,2003-03,99,13,-9.455357142857144
ALB,2003-04,71,21,-9.048913043478258
ALB,2003-05,48,17,-8.999999999999998
ALB,2003-06,66,14,-9.237499999999999
ALB,2003-07,81,11,-9.391304347826084
ALB,2003-08,190,18,-9.593749999999996
ALB,2003-09,126,12,-9.557971014492754
ALB,2003-10,92,30,-9.024590163934434
ALB,2003-11,84,37,-8.780991735537192
ALB,2003-12,83,39,-8.749999999999998
ALB,2004-01,43,12,-9.063636363636364
ALB,2004-02,87,71,-8.344936708860757
ALB,2004-03,453,90,-9.328729281767954
ALB,2004-04,153,21,-9.514367816091953
ALB,2004-05,77,20,-9.154639175257733
ALB,2004-06,47,23,-8.735714285714286
ALB,2004-07,49,26,-8.806666666666665
ALB,2004-08,66,13,-9.30379746835443
ALB,2004-09,36,3,-9.538461538461538
ALB,2004-10,69,20,-9.067415730337077
ALB,2004-11,43,20,-8.753968253968251
ALB,2004-12,60,13,-9.226027397260275
ALB,2005-01,80,18,-9.295918367346939
ALB,2005-02,43,2,-9.711111111111112
ALB,2005-03,75,14,-9.314606741573035
ALB,2005-04,47,1,-9.645833333333332
ALB,2005-05,38,4,-9.261904761904765
ALB,2005-06,44,6,-9.33
ALB,2005-07,69,5,-9.668918918918921
ALB,2005-08,32,2,-9.47058823529412
ALB,2005-09,58,7,-9.538461538461542
